Input,-0.9986990389665703,0.001431058782442294
Input,-0.998638462554628,0.001431058782442294
Input,-0.9986552795969762,0.001431058782442294
Input,-0.9985743100362577,0.001431058782442294
Input,-0.9986800900681451,0.001431058782442294
Input,-0.9986568078314954,0.001431058782442294
Hidden 1,-0.9985999521672746,0.0013689808254633209
Hidden 1,-0.9986287467172833,0.0013689808254633209
Hidden 1,-0.998642338539376,0.0013689808254633209
Hidden 1,-0.9986691996359178,0.0013689808254633209
Hidden 1,-0.9986824368887718,0.0013689808254633209
Hidden 1,-0.9986669441145537,0.0013689808254633209
Hidden 1,-0.9986161349868967,0.0013689808254633209
Hidden 1,-0.9986726346793673,0.0013689808254633209
Hidden 1,-0.9985810626589512,0.0013689808254633209
Hidden 1,-0.9986228585186353,0.0013689808254633209
Hidden 1,-0.9986204439781542,0.0013689808254633209
Hidden 1,-0.9986969853408195,0.0013689808254633209
Hidden 1,-0.9986578104546099,0.0013689808254633209
Hidden 1,-0.9987555623393338,0.0013689808254633209
Hidden 1,-0.9987454737412601,0.0013689808254633209
Hidden 1,-0.998625321987393,0.0013689808254633209
Hidden 1,-0.9986099761550647,0.0013689808254633209
Hidden 1,-0.9986529704956725,0.0013689808254633209
Hidden 1,-0.998691264870503,0.0013689808254633209
Hidden 1,-0.9986206369855365,0.0013689808254633209
Hidden 1,-0.9986539975208987,0.0013689808254633209
Hidden 1,-0.9986086027904026,0.0013689808254633209
Hidden 1,-0.9985925458914685,0.0013689808254633209
Hidden 1,-0.998644579213228,0.0013689808254633209
Hidden 2,-0.998614379690874,0.0013629007416802504
Hidden 2,-0.9986810172868725,0.0013629007416802504
Hidden 2,-0.9986211674811133,0.0013629007416802504
Hidden 2,-0.9986803869680151,0.0013629007416802504
Hidden 2,-0.9986770065995418,0.0013629007416802504
Hidden 2,-0.9986753481475985,0.0013629007416802504
Hidden 2,-0.9985469463978786,0.0013629007416802504
Hidden 2,-0.9985797616177212,0.0013629007416802504
Hidden 2,-0.9986111446739854,0.0013629007416802504
Hidden 2,-0.9986396042325032,0.0013629007416802504
Hidden 2,-0.9986672096004067,0.0013629007416802504
Hidden 2,-0.9985607152147211,0.0013629007416802504
Hidden 2,-0.9985902736586919,0.0013629007416802504
Hidden 2,-0.9986393805431456,0.0013629007416802504
Hidden 2,-0.9985841172878546,0.0013629007416802504
Hidden 2,-0.9986507935612634,0.0013629007416802504
Hidden 2,-0.9986022640436444,0.0013629007416802504
Hidden 2,-0.9986857396639669,0.0013629007416802504
Hidden 2,-0.9987113436544872,0.0013629007416802504
Hidden 2,-0.9986829998087281,0.0013629007416802504
Hidden 2,-0.9986268407251625,0.0013629007416802504
Hidden 2,-0.9987051775472262,0.0013629007416802504
Hidden 2,-0.9986330671962518,0.0013629007416802504
Hidden 2,-0.9986471762037543,0.0013629007416802504
Hidden 2,-0.998679116717395,0.0013629007416802504
Hidden 2,-0.9985804002279077,0.0013629007416802504
Hidden 2,-0.9986065737002514,0.0013629007416802504
Hidden 2,-0.9987099411798755,0.0013629007416802504
Hidden 2,-0.9987184397183498,0.0013629007416802504
Hidden 2,-0.9985586433258995,0.0013629007416802504
Output,-0.9986338881317834,0.0013163671794686562
